date,region,infected,recovered,population,mobility
2021-03-24,North Carolina,894784.0,0,10488084.0,1.0
2021-03-25,North Carolina,896843.0,0,10488084.0,1.0
2021-03-26,North Carolina,899011.0,0,10488084.0,1.0
2021-03-27,North Carolina,899011.0,0,10488084.0,1.0
2021-03-28,North Carolina,899009.0,0,10488084.0,1.0
2021-03-29,North Carolina,904128.0,0,10488084.0,1.0
2021-03-30,North Carolina,905661.0,0,10488084.0,1.0
2021-03-31,North Carolina,907680.0,0,10488084.0,1.0
2021-04-01,North Carolina,909757.0,0,10488084.0,1.0
2021-04-02,North Carolina,909756.0,0,10488084.0,1.0
2021-04-03,North Carolina,909756.0,0,10488084.0,1.0
2021-04-04,North Carolina,909847.0,0,10488084.0,1.0
2021-04-05,North Carolina,916053.0,0,10488084.0,1.0
2021-04-06,North Carolina,917067.0,0,10488084.0,1.0
2021-04-07,North Carolina,918542.0,0,10488084.0,1.0
2021-04-08,North Carolina,920637.0,0,10488084.0,1.0
2021-04-09,North Carolina,922890.0,0,10488084.0,1.0
2021-04-10,North Carolina,922889.0,0,10488084.0,1.0
2021-04-11,North Carolina,922986.0,0,10488084.0,1.0
2021-04-12,North Carolina,928870.0,0,10488084.0,1.0
2021-04-13,North Carolina,928870.0,0,10488084.0,1.0
2020-03-01,North Dakota,0.0,0,762062.0,1.0
2020-03-02,North Dakota,0.0,0,762062.0,1.0
2020-03-03,North Dakota,0.0,0,762062.0,1.0
2020-03-04,North Dakota,0.0,0,762062.0,1.0
2020-03-05,North Dakota,0.0,0,762062.0,1.0
2020-03-06,North Dakota,0.0,0,762062.0,1.0
2020-03-07,North Dakota,0.0,0,762062.0,1.0
2020-03-08,North Dakota,0.0,0,762062.0,1.0
2020-03-09,North Dakota,0.0,0,762062.0,1.0
2020-03-10,North Dakota,0.0,0,762062.0,1.0
2020-03-11,North Dakota,1.0,0,762062.0,1.0
2020-03-12,North Dakota,1.0,0,762062.0,1.0
2020-03-13,North Dakota,1.0,0,762062.0,1.0
2020-03-14,North Dakota,1.0,0,762062.0,1.0
2020-03-15,North Dakota,1.0,0,762062.0,1.0
2020-03-16,North Dakota,1.0,0,762062.0,1.0
2020-03-17,North Dakota,5.0,0,762062.0,1.0
2020-03-18,North Dakota,7.0,0,762062.0,1.0
2020-03-19,North Dakota,19.0,0,762062.0,1.0
2020-03-20,North Dakota,27.0,0,762062.0,1.0
2020-03-21,North Dakota,28.0,0,762062.0,1.0
2020-03-22,North Dakota,30.0,0,762062.0,1.0
2020-03-23,North Dakota,32.0,0,762062.0,1.0
2020-03-24,North Dakota,37.0,0,762062.0,1.0
2020-03-25,North Dakota,45.0,0,762062.0,1.0
2020-03-26,North Dakota,58.0,0,762062.0,1.0
2020-03-27,North Dakota,52.0,15,762062.0,1.0
2020-03-28,North Dakota,76.0,16,762062.0,1.0
2020-03-29,North Dakota,78.0,18,762062.0,1.0
2020-03-30,North Dakota,87.0,19,762062.0,1.0
2020-03-31,North Dakota,93.0,30,762062.0,1.0
2020-04-01,North Dakota,110.0,34,762062.0,1.0
2020-04-02,North Dakota,113.0,43,762062.0,1.0
2020-04-03,North Dakota,115.0,55,762062.0,1.0
2020-04-04,North Dakota,120.0,63,762062.0,1.0
2020-04-05,North Dakota,141.0,63,762062.0,1.0
2020-04-06,North Dakota,148.0,74,762062.0,1.0
2020-04-07,North Dakota,151.0,82,762062.0,1.0
2020-04-08,North Dakota,149.0,98,762062.0,1.0
2020-04-09,North Dakota,163.0,101,762062.0,1.0
2020-04-10,North Dakota,166.0,105,762062.0,1.0
2020-04-11,North Dakota,167.0,119,762062.0,1.0
2020-04-12,North Dakota,179.0,121,762062.0,1.0
2020-04-13,North Dakota,195.0,127,762062.0,1.0
2020-04-14,North Dakota,194.0,138,762062.0,1.0
2020-04-15,North Dakota,214.0,142,762062.0,1.0
2020-04-16,North Dakota,221.0,163,762062.0,1.0
2020-04-17,North Dakota,258.0,172,762062.0,1.0
2020-04-18,North Dakota,336.0,183,762062.0,1.0
2020-04-19,North Dakota,386.0,189,762062.0,1.0
2020-04-20,North Dakota,425.0,189,762062.0,1.0
2020-04-21,North Dakota,417.0,214,762062.0,1.0
2020-04-22,North Dakota,436.0,229,762062.0,1.0
2020-04-23,North Dakota,425.0,269,762062.0,1.0
2020-04-24,North Dakota,448.0,285,762062.0,1.0
2020-04-25,North Dakota,477.0,310,762062.0,1.0
2020-04-26,North Dakota,524.0,326,762062.0,1.0
2020-04-27,North Dakota,573.0,350,762062.0,1.0
2020-04-28,North Dakota,563.0,409,762062.0,1.0
2020-04-29,North Dakota,577.0,437,762062.0,1.0
2020-04-30,North Dakota,590.0,458,762062.0,1.0
2020-05-01,North Dakota,602.0,482,762062.0,1.0
2020-05-02,North Dakota,619.0,510,762062.0,1.0
2020-05-03,North Dakota,649.0,517,762062.0,1.0
2020-05-04,North Dakota,660.0,540,762062.0,1.0
2020-05-05,North Dakota,682.0,559,762062.0,1.0
2020-05-06,North Dakota,710.0,582,762062.0,1.0
2020-05-07,North Dakota,739.0,601,762062.0,1.0
2020-05-08,North Dakota,678.0,714,762062.0,1.0
2020-05-09,North Dakota,667.0,762,762062.0,1.0
2020-05-10,North Dakota,664.0,792,762062.0,1.0
2020-05-11,North Dakota,636.0,846,762062.0,1.0
2020-05-12,North Dakota,656.0,877,762062.0,1.0
2020-05-13,North Dakota,638.0,969,762062.0,1.0
2020-05-14,North Dakota,665.0,1007,762062.0,1.0
2020-05-15,North Dakota,648.0,1071,762062.0,1.0
2020-05-16,North Dakota,695.0,1111,762062.0,1.0
2020-05-17,North Dakota,679.0,1178,762062.0,1.0
2020-05-18,North Dakota,668.0,1219,762062.0,1.0
2020-05-19,North Dakota,680.0,1269,762062.0,1.0
2020-05-20,North Dakota,744.0,1302,762062.0,1.0
2020-05-21,North Dakota,838.0,1340,762062.0,1.0
2020-05-22,North Dakota,860.0,1405,762062.0,1.0
2020-05-23,North Dakota,862.0,1451,762062.0,1.0
2020-05-24,North Dakota,869.0,1496,762062.0,1.0
2020-05-25,North Dakota,852.0,1551,762062.0,1.0
2020-05-26,North Dakota,667.0,1701,762062.0,1.0
2020-05-27,North Dakota,621.0,1762,762062.0,1.0
2020-05-28,North Dakota,631.0,1793,762062.0,1.0
2020-05-29,North Dakota,579.0,1882,762062.0,1.0
2020-05-30,North Dakota,551.0,1943,762062.0,1.0
2020-05-31,North Dakota,557.0,1959,762062.0,1.0
2020-06-01,North Dakota,486.0,2078,762062.0,1.0
2020-06-02,North Dakota,454.0,2127,762062.0,1.0
2020-06-03,North Dakota,444.0,2169,762062.0,1.0
2020-06-04,North Dakota,431.0,2209,762062.0,1.0
2020-06-05,North Dakota,432.0,2242,762062.0,1.0
2020-06-06,North Dakota,476.0,2268,762062.0,1.0
2020-06-07,North Dakota,482.0,2307,762062.0,1.0
2020-06-08,North Dakota,472.0,2336,762062.0,1.0
2020-06-09,North Dakota,379.0,2450,762062.0,1.0
2020-06-10,North Dakota,386.0,2482,762062.0,1.0
2020-06-11,North Dakota,391.0,2515,762062.0,1.0
2020-06-12,North Dakota,369.0,2573,762062.0,1.0
2020-06-13,North Dakota,354.0,2630,762062.0,1.0
2020-06-14,North Dakota,348.0,2658,762062.0,1.0
2020-06-15,North Dakota,344.0,2683,762062.0,1.0
2020-06-16,North Dakota,330.0,2720,762062.0,1.0
2020-06-17,North Dakota,336.0,2756,762062.0,1.0
2020-06-18,North Dakota,309.0,2809,762062.0,1.0
2020-06-19,North Dakota,310.0,2840,762062.0,1.0
2020-06-20,North Dakota,293.0,2882,762062.0,1.0
2020-06-21,North Dakota,301.0,2910,762062.0,1.0
2020-06-22,North Dakota,284.0,2952,762062.0,1.0
2020-06-23,North Dakota,234.0,3008,762062.0,1.0
2020-06-24,North Dakota,240.0,3044,762062.0,1.0
2020-06-25,North Dakota,251.0,3064,762062.0,1.0
2020-06-26,North Dakota,253.0,3090,762062.0,1.0
2020-06-27,North Dakota,261.0,3119,762062.0,1.0
2020-06-28,North Dakota,277.0,3139,762062.0,1.0
2020-06-29,North Dakota,297.0,3163,762062.0,1.0
2020-06-30,North Dakota,302.0,3195,762062.0,1.0
2020-07-01,North Dakota,325.0,3210,762062.0,1.0
2020-07-02,North Dakota,342.0,3235,762062.0,1.0
2020-07-03,North Dakota,376.0,3266,762062.0,1.0
2020-07-04,North Dakota,411.0,3288,762062.0,1.0
2020-07-05,North Dakota,412.0,3324,762062.0,1.0
2020-07-06,North Dakota,419.0,3350,762062.0,1.0
2020-07-07,North Dakota,401.0,3413,762062.0,1.0
2020-07-08,North Dakota,439.0,3447,762062.0,1.0
2020-07-09,North Dakota,521.0,3464,762062.0,1.0
2020-07-10,North Dakota,573.0,3496,762062.0,1.0
2020-07-11,North Dakota,623.0,3533,762062.0,1.0
2020-07-12,North Dakota,677.0,3570,762062.0,1.0
2020-07-13,North Dakota,702.0,3653,762062.0,1.0
2020-07-14,North Dakota,720.0,3685,762062.0,1.0
2020-07-15,North Dakota,717.0,3760,762062.0,1.0
2020-07-16,North Dakota,783.0,3796,762062.0,1.0
2020-07-17,North Dakota,799.0,3903,762062.0,1.0
2020-07-18,North Dakota,788.0,4029,762062.0,1.0
2020-07-19,North Dakota,796.0,4131,762062.0,1.0
2020-07-20,North Dakota,814.0,4219,762062.0,1.0
2020-07-21,North Dakota,794.0,4319,762062.0,1.0
2020-07-22,North Dakota,864.0,4407,762062.0,1.0
2020-07-23,North Dakota,921.0,4475,762062.0,1.0
2020-07-24,North Dakota,970.0,4545,762062.0,1.0
2020-07-25,North Dakota,966.0,4671,762062.0,1.0
2020-07-26,North Dakota,1025.0,4752,762062.0,1.0
2020-07-27,North Dakota,1058.0,4829,762062.0,1.0
2020-07-28,North Dakota,1084.0,4957,762062.0,1.0
2020-07-29,North Dakota,1038.0,5087,762062.0,1.0
2020-07-30,North Dakota,1017.0,5181,762062.0,1.0
2020-07-31,North Dakota,1077.0,5289,762062.0,1.0
2020-08-01,North Dakota,1103.0,5396,762062.0,1.0
2020-08-02,North Dakota,1159.0,5396,762062.0,1.0
2020-08-03,North Dakota,1090.0,5590,762062.0,1.0
2020-08-04,North Dakota,1111.0,5715,762062.0,1.0
2020-08-05,North Dakota,1112.0,5837,762062.0,1.0
2020-08-06,North Dakota,1119.0,5949,762062.0,1.0
2020-08-07,North Dakota,1053.0,6164,762062.0,1.0
2020-08-08,North Dakota,1128.0,6268,762062.0,1.0
2020-08-09,North Dakota,1129.0,6355,762062.0,1.0
2020-08-10,North Dakota,1166.0,6434,762062.0,1.0
2020-08-11,North Dakota,1099.0,6668,762062.0,1.0
2020-08-12,North Dakota,1035.0,6815,762062.0,1.0
2020-08-13,North Dakota,1098.0,6953,762062.0,1.0
2020-08-14,North Dakota,1135.0,7066,762062.0,1.0
2020-08-15,North Dakota,1162.0,7161,762062.0,1.0
2020-08-16,North Dakota,1213.0,7249,762062.0,1.0
2020-08-17,North Dakota,1178.0,7343,762062.0,1.0
2020-08-18,North Dakota,1169.0,7485,762062.0,1.0
2020-08-19,North Dakota,1209.0,7629,762062.0,1.0
2020-08-20,North Dakota,1394.0,7718,762062.0,1.0
2020-08-21,North Dakota,1501.0,7841,762062.0,1.0
2020-08-22,North Dakota,1633.0,7968,762062.0,1.0
2020-08-23,North Dakota,1676.0,8064,762062.0,1.0
2020-08-24,North Dakota,1657.0,8206,762062.0,1.0
2020-08-25,North Dakota,1681.0,8410,762062.0,1.0
2020-08-26,North Dakota,1784.0,8545,762062.0,1.0
2020-08-27,North Dakota,1995.0,8666,762062.0,1.0
2020-08-28,North Dakota,2163.0,8808,762062.0,1.0
2020-08-29,North Dakota,2325.0,9018,762062.0,1.0
2020-08-30,North Dakota,2481.0,9079,762062.0,1.0
2020-08-31,North Dakota,2378.0,9295,762062.0,1.0
2020-09-01,North Dakota,2245.0,9610,762062.0,1.0
2020-09-02,North Dakota,2285.0,9834,762062.0,1.0
2020-09-03,North Dakota,2428.0,10051,762062.0,1.0
2020-09-04,North Dakota,2513.0,10310,762062.0,1.0
2020-09-05,North Dakota,2539.0,10640,762062.0,1.0
2020-09-06,North Dakota,2654.0,10821,762062.0,1.0
2020-09-07,North Dakota,2565.0,11080,762062.0,1.0
2020-09-08,North Dakota,2264.0,11452,762062.0,1.0
2020-09-09,North Dakota,2220.0,11733,762062.0,1.0
2020-09-10,North Dakota,2353.0,11930,762062.0,1.0
2020-09-11,North Dakota,2343.0,12177,762062.0,1.0
2020-09-12,North Dakota,2534.0,12450,762062.0,1.0
2020-09-13,North Dakota,2754.0,12655,762062.0,1.0
2020-09-14,North Dakota,2758.0,12903,762062.0,1.0
2020-09-15,North Dakota,2564.0,13328,762062.0,1.0
2020-09-16,North Dakota,2528.0,13628,762062.0,1.0
2020-09-17,North Dakota,2713.0,13828,762062.0,1.0
2020-09-18,North Dakota,2986.0,14060,762062.0,1.0
2020-09-19,North Dakota,3096.0,14319,762062.0,1.0
2020-09-20,North Dakota,3208.0,14558,762062.0,1.0
2020-09-21,North Dakota,3210.0,14841,762062.0,1.0
2020-09-22,North Dakota,3092.0,15220,762062.0,1.0
2020-09-23,North Dakota,3302.0,15476,762062.0,1.0
2020-09-24,North Dakota,3482.0,15757,762062.0,1.0
2020-09-25,North Dakota,3562.0,16104,762062.0,1.0
2020-09-26,North Dakota,3672.0,16481,762062.0,1.0
2020-09-27,North Dakota,3766.0,16727,762062.0,1.0
2020-09-28,North Dakota,3669.0,17080,762062.0,1.0
2020-09-29,North Dakota,3651.0,17511,762062.0,1.0
2020-09-30,North Dakota,3661.0,17938,762062.0,1.0
2020-10-01,North Dakota,3690.0,18272,762062.0,1.0
2020-10-02,North Dakota,3739.0,18691,762062.0,1.0
2020-10-03,North Dakota,3784.0,19079,762062.0,1.0
2020-10-04,North Dakota,3779.0,19497,762062.0,1.0
2020-10-05,North Dakota,3693.0,19892,762062.0,1.0
2020-10-06,North Dakota,3692.0,20392,762062.0,1.0
2020-10-07,North Dakota,3706.0,20847,762062.0,1.0
2020-10-08,North Dakota,3832.0,21242,762062.0,1.0
2020-10-09,North Dakota,3964.0,21755,762062.0,1.0
2020-10-10,North Dakota,4169.0,22123,762062.0,1.0
2020-10-11,North Dakota,4426.0,22500,762062.0,1.0
2020-10-12,North Dakota,4546.0,22846,762062.0,1.0
2020-10-13,North Dakota,4600.0,23288,762062.0,1.0
2020-10-14,North Dakota,4759.0,23823,762062.0,1.0
2020-10-15,North Dakota,4947.0,24336,762062.0,1.0
2020-10-16,North Dakota,5247.0,24882,762062.0,1.0
2020-10-17,North Dakota,5370.0,25492,762062.0,1.0
2020-10-18,North Dakota,5652.0,25922,762062.0,1.0
2020-10-19,North Dakota,5837.0,26392,762062.0,1.0
2020-10-20,North Dakota,6032.0,27222,762062.0,1.0
2020-10-21,North Dakota,5974.0,27769,762062.0,1.0
2020-10-22,North Dakota,6350.0,28271,762062.0,1.0
2020-10-23,North Dakota,6363.0,29136,762062.0,1.0
2020-10-24,North Dakota,6310.0,30116,762062.0,1.0
2020-10-25,North Dakota,6506.0,30757,762062.0,1.0
2020-10-26,North Dakota,6446.0,31334,762062.0,1.0
2020-10-27,North Dakota,6315.0,32339,762062.0,1.0
2020-10-28,North Dakota,6247.0,33172,762062.0,1.0
2020-10-29,North Dakota,6771.0,33860,762062.0,1.0
2020-10-30,North Dakota,7275.0,34696,762062.0,1.0
2020-10-31,North Dakota,7859.0,35533,762062.0,1.0
2020-11-01,North Dakota,8370.0,36142,762062.0,1.0
2020-11-02,North Dakota,8440.0,37035,762062.0,1.0
2020-11-03,North Dakota,8395.0,38236,762062.0,1.0
2020-11-04,North Dakota,8570.0,39163,762062.0,1.0
2020-11-05,North Dakota,9224.0,40017,762062.0,1.0
2020-11-06,North Dakota,9814.0,41175,762062.0,1.0
2020-11-07,North Dakota,10325.0,42251,762062.0,1.0
2020-11-08,North Dakota,10563.0,43103,762062.0,1.0
2020-11-09,North Dakota,10865.0,43949,762062.0,1.0
2020-11-10,North Dakota,11729.0,43949,762062.0,1.0
2020-11-11,North Dakota,11656.0,45031,762062.0,1.0
2020-11-12,North Dakota,10421.0,48055,762062.0,1.0
2020-11-13,North Dakota,10486.0,49409,762062.0,1.0
2020-11-14,North Dakota,11311.0,50835,762062.0,1.0
2020-11-15,North Dakota,11124.0,51936,762062.0,1.0
2020-11-16,North Dakota,10900.0,53242,762062.0,1.0
2020-11-17,North Dakota,10022.0,55176,762062.0,1.0
2020-11-18,North Dakota,9977.0,56468,762062.0,1.0
2020-11-19,North Dakota,10131.0,57686,762062.0,1.0
2020-11-20,North Dakota,9915.0,59283,762062.0,1.0
2020-11-21,North Dakota,10066.0,60640,762062.0,1.0
2020-11-22,North Dakota,10244.0,61599,762062.0,1.0
2020-11-23,North Dakota,9854.0,62697,762062.0,1.0
2020-11-24,North Dakota,8907.0,64611,762062.0,1.0
2020-11-25,North Dakota,8615.0,65976,762062.0,1.0
2020-11-26,North Dakota,8345.0,67200,762062.0,1.0
2020-11-27,North Dakota,8225.0,68105,762062.0,1.0
2020-11-28,North Dakota,7351.0,69669,762062.0,1.0
2020-11-29,North Dakota,6837.0,70901,762062.0,1.0
2020-11-30,North Dakota,6477.0,71848,762062.0,1.0
2020-12-01,North Dakota,5686.0,73015,762062.0,1.0
2020-12-02,North Dakota,5236.0,73933,762062.0,1.0
2020-12-03,North Dakota,5461.0,74667,762062.0,1.0
2020-12-04,North Dakota,5307.0,75653,762062.0,1.0
2020-12-05,North Dakota,5021.0,76476,762062.0,1.0
2020-12-06,North Dakota,4969.0,76999,762062.0,1.0
2020-12-07,North Dakota,4758.0,77562,762062.0,1.0
2020-12-08,North Dakota,7062.0,77562,762062.0,1.0
2020-12-09,North Dakota,4553.0,80515,762062.0,1.0
2020-12-10,North Dakota,4596.0,81008,762062.0,1.0
2020-12-11,North Dakota,4406.0,81678,762062.0,1.0
2020-12-12,North Dakota,4078.0,82360,762062.0,1.0
2020-12-13,North Dakota,3784.0,82935,762062.0,1.0
2020-12-14,North Dakota,3592.0,83318,762062.0,1.0
2020-12-15,North Dakota,3230.0,83995,762062.0,1.0
2020-12-16,North Dakota,2956.0,84535,762062.0,1.0
2020-12-17,North Dakota,2984.0,84875,762062.0,1.0
2020-12-18,North Dakota,3061.0,85271,762062.0,1.0
2020-12-19,North Dakota,2885.0,85672,762062.0,1.0
2020-12-20,North Dakota,2795.0,86013,762062.0,1.0
2020-12-21,North Dakota,2655.0,86233,762062.0,1.0
2020-12-22,North Dakota,2439.0,86776,762062.0,1.0
2020-12-23,North Dakota,2389.0,87091,762062.0,1.0
2020-12-24,North Dakota,2321.0,87367,762062.0,1.0
2020-12-25,North Dakota,2591.0,87367,762062.0,1.0
2020-12-26,North Dakota,2329.0,87762,762062.0,1.0
2020-12-27,North Dakota,2022.0,88177,762062.0,1.0
2020-12-28,North Dakota,1877.0,88411,762062.0,1.0
2020-12-29,North Dakota,1699.0,88854,762062.0,1.0
2020-12-30,North Dakota,1820.0,89099,762062.0,1.0
2020-12-31,North Dakota,1889.0,89314,762062.0,1.0
2021-01-01,North Dakota,2147.0,89314,762062.0,1.0
2021-01-02,North Dakota,1999.0,89582,762062.0,1.0
2021-01-03,North Dakota,1852.0,89879,762062.0,1.0
2021-01-04,North Dakota,1915.0,90013,762062.0,1.0
2021-01-05,North Dakota,1884.0,90281,762062.0,1.0
2021-01-06,North Dakota,1987.0,90511,762062.0,1.0
2021-01-07,North Dakota,2089.0,90726,762062.0,1.0
2021-01-08,North Dakota,2122.0,90964,762062.0,1.0
2021-01-09,North Dakota,1984.0,91222,762062.0,1.0
2021-01-10,North Dakota,1899.0,91465,762062.0,1.0
2021-01-11,North Dakota,1881.0,91597,762062.0,1.0
2021-01-12,North Dakota,1763.0,91850,762062.0,1.0
2021-01-13,North Dakota,1749.0,92029,762062.0,1.0
2021-01-14,North Dakota,1764.0,92249,762062.0,1.0
2021-01-15,North Dakota,1675.0,92551,762062.0,1.0
2021-01-16,North Dakota,1513.0,92820,762062.0,1.0
2021-01-17,North Dakota,1460.0,93020,762062.0,1.0
2021-01-18,North Dakota,1377.0,93173,762062.0,1.0
2021-01-19,North Dakota,1234.0,93451,762062.0,1.0
2021-01-20,North Dakota,1177.0,93658,762062.0,1.0
2021-01-21,North Dakota,1169.0,93801,762062.0,1.0
2021-01-22,North Dakota,1184.0,93980,762062.0,1.0
2021-01-23,North Dakota,1161.0,94148,762062.0,1.0
2021-01-24,North Dakota,1097.0,94309,762062.0,1.0
2021-01-25,North Dakota,1082.0,94381,762062.0,1.0
2021-01-26,North Dakota,1007.0,94584,762062.0,1.0
2021-01-27,North Dakota,1016.0,94728,762062.0,1.0
2021-01-28,North Dakota,1051.0,94837,762062.0,1.0
2021-01-29,North Dakota,1073.0,94966,762062.0,1.0
2021-01-30,North Dakota,1032.0,95108,762062.0,1.0
2021-01-31,North Dakota,981.0,95227,762062.0,1.0
2021-02-01,North Dakota,953.0,95308,762062.0,1.0
2021-02-02,North Dakota,885.0,95491,762062.0,1.0
2021-02-03,North Dakota,913.0,95601,762062.0,1.0
2021-02-04,North Dakota,921.0,95691,762062.0,1.0
2021-02-05,North Dakota,892.0,95777,762062.0,1.0
2021-02-06,North Dakota,844.0,95834,762062.0,1.0
2021-02-07,North Dakota,781.0,95946,762062.0,1.0
2021-02-08,North Dakota,765.0,95991,762062.0,1.0
2021-02-09,North Dakota,734.0,96014,762062.0,1.0
2021-02-10,North Dakota,759.0,96026,762062.0,1.0
2021-02-11,North Dakota,796.0,96127,762062.0,1.0
2021-02-12,North Dakota,801.0,96234,762062.0,1.0
2021-02-13,North Dakota,815.0,96305,762062.0,1.0
2021-02-14,North Dakota,762.0,96404,762062.0,1.0
2021-02-15,North Dakota,767.0,96445,762062.0,1.0
2021-02-16,North Dakota,786.0,96564,762062.0,1.0
2021-02-17,North Dakota,797.0,96673,762062.0,1.0
2021-02-18,North Dakota,836.0,96763,762062.0,1.0
2021-02-19,North Dakota,854.0,96864,762062.0,1.0
2021-02-20,North Dakota,789.0,97002,762062.0,1.0
2021-02-21,North Dakota,725.0,97114,762062.0,1.0
2021-02-22,North Dakota,710.0,97164,762062.0,1.0
2021-02-23,North Dakota,691.0,97286,762062.0,1.0
2021-02-24,North Dakota,702.0,97389,762062.0,1.0
2021-02-25,North Dakota,706.0,97474,762062.0,1.0
2021-02-26,North Dakota,707.0,97562,762062.0,1.0
2021-02-27,North Dakota,657.0,97678,762062.0,1.0
2021-02-28,North Dakota,605.0,97759,762062.0,1.0
2021-03-01,North Dakota,571.0,97836,762062.0,1.0
2021-03-02,North Dakota,576.0,97934,762062.0,1.0
2021-03-03,North Dakota,605.0,98014,762062.0,1.0
2021-03-04,North Dakota,665.0,98071,762062.0,1.0
2021-03-05,North Dakota,666.0,98164,762062.0,1.0
2021-03-06,North Dakota,668.0,98240,762062.0,1.0
2021-03-07,North Dakota,616.0,98326,762062.0,1.0
2021-03-08,North Dakota,644.0,98326,762062.0,1.0
2021-03-09,North Dakota,739.0,98326,762062.0,1.0
2021-03-10,North Dakota,838.0,98326,762062.0,1.0
2021-03-11,North Dakota,946.0,98326,762062.0,1.0
2021-03-12,North Dakota,1066.0,98326,762062.0,1.0
2021-03-13,North Dakota,1159.0,98326,762062.0,1.0
2021-03-14,North Dakota,1193.0,98326,762062.0,1.0
2021-03-15,North Dakota,1218.0,98326,762062.0,1.0
2021-03-16,North Dakota,1366.0,98326,762062.0,1.0
2021-03-17,North Dakota,1499.0,98326,762062.0,1.0
2021-03-18,North Dakota,1618.0,98326,762062.0,1.0
2021-03-19,North Dakota,1728.0,98326,762062.0,1.0
2021-03-20,North Dakota,1815.0,98326,762062.0,1.0
2021-03-21,North Dakota,1864.0,98326,762062.0,1.0
2021-03-22,North Dakota,1914.0,98326,762062.0,1.0
2021-03-23,North Dakota,2076.0,98326,762062.0,1.0
2021-03-24,North Dakota,2211.0,98326,762062.0,1.0
2021-03-25,North Dakota,2407.0,98326,762062.0,1.0
2021-03-26,North Dakota,2590.0,98326,762062.0,1.0
2021-03-27,North Dakota,2744.0,98326,762062.0,1.0
2021-03-28,North Dakota,2791.0,98326,762062.0,1.0
2021-03-29,North Dakota,2847.0,98326,762062.0,1.0
2021-03-30,North Dakota,3088.0,98326,762062.0,1.0
2021-03-31,North Dakota,3299.0,98326,762062.0,1.0
2021-04-01,North Dakota,3507.0,98326,762062.0,1.0
2021-04-02,North Dakota,3668.0,98326,762062.0,1.0
2021-04-03,North Dakota,3785.0,98326,762062.0,1.0
2021-04-04,North Dakota,3846.0,98326,762062.0,1.0
2021-04-05,North Dakota,3922.0,98326,762062.0,1.0
2021-04-06,North Dakota,4180.0,98326,762062.0,1.0
2021-04-07,North Dakota,4373.0,98326,762062.0,1.0
2021-04-08,North Dakota,4570.0,98326,762062.0,1.0
2021-04-09,North Dakota,4692.0,98326,762062.0,1.0
2021-04-10,North Dakota,4904.0,98326,762062.0,1.0
2021-04-11,North Dakota,4948.0,98326,762062.0,1.0
2021-04-12,North Dakota,5011.0,98326,762062.0,1.0
2021-04-13,North Dakota,5011.0,98326,762062.0,1.0
2020-03-01,Northern Mariana Islands,0.0,0,55144.0,1.0
2020-03-02,Northern Mariana Islands,0.0,0,55144.0,1.0
2020-03-03,Northern Mariana Islands,0.0,0,55144.0,1.0
2020-03-04,Northern Mariana Islands,0.0,0,55144.0,1.0
2020-03-05,Northern Mariana Islands,0.0,0,55144.0,1.0
2020-03-06,Northern Mariana Islands,0.0,0,55144.0,1.0
2020-03-07,Northern Mariana Islands,0.0,0,55144.0,1.0
2020-03-08,Northern Mariana Islands,0.0,0,55144.0,1.0
2020-03-09,Northern Mariana Islands,0.0,0,55144.0,1.0
2020-03-10,Northern Mariana Islands,0.0,0,55144.0,1.0
2020-03-11,Northern Mariana Islands,0.0,0,55144.0,1.0
2020-03-12,Northern Mariana Islands,0.0,0,55144.0,1.0
2020-03-13,Northern Mariana Islands,0.0,0,55144.0,1.0
2020-03-14,Northern Mariana Islands,0.0,0,55144.0,1.0
2020-03-15,Northern Mariana Islands,0.0,0,55144.0,1.0
2020-03-16,Northern Mariana Islands,0.0,0,55144.0,1.0
2020-03-17,Northern Mariana Islands,0.0,0,55144.0,1.0
2020-03-18,Northern Mariana Islands,0.0,0,55144.0,1.0
2020-03-19,Northern Mariana Islands,0.0,0,55144.0,1.0
2020-03-20,Northern Mariana Islands,0.0,0,55144.0,1.0
2020-03-21,Northern Mariana Islands,0.0,0,55144.0,1.0
2020-03-22,Northern Mariana Islands,0.0,0,55144.0,1.0
2020-03-23,Northern Mariana Islands,0.0,0,55144.0,1.0
2020-03-24,Northern Mariana Islands,0.0,0,55144.0,1.0
2020-03-25,Northern Mariana Islands,0.0,0,55144.0,1.0
2020-03-26,Northern Mariana Islands,0.0,0,55144.0,1.0
2020-03-27,Northern Mariana Islands,0.0,0,55144.0,1.0
2020-03-28,Northern Mariana Islands,2.0,0,55144.0,1.0
2020-03-29,Northern Mariana Islands,2.0,0,55144.0,1.0
2020-03-30,Northern Mariana Islands,2.0,0,55144.0,1.0
2020-03-31,Northern Mariana Islands,2.0,0,55144.0,1.0
2020-04-01,Northern Mariana Islands,5.0,0,55144.0,1.0
2020-04-02,Northern Mariana Islands,7.0,0,55144.0,1.0
2020-04-03,Northern Mariana Islands,7.0,0,55144.0,1.0
2020-04-04,Northern Mariana Islands,7.0,0,55144.0,1.0
2020-04-05,Northern Mariana Islands,7.0,0,55144.0,1.0
2020-04-06,Northern Mariana Islands,7.0,0,55144.0,1.0
2020-04-07,Northern Mariana Islands,6.0,0,55144.0,1.0
2020-04-08,Northern Mariana Islands,9.0,0,55144.0,1.0
2020-04-09,Northern Mariana Islands,9.0,0,55144.0,1.0
